2;0,5;50
3;1;50
4;1;50
5;1;50
6;1;50
7;1;50
8;1;50
9;1;50
10;1;50
11;1;50
12;1;50
13;1;50
14;1;50
15;1;50
16;1;50
17;1;50
18;1;50
19;1;50
20;1;50
21;1;50
22;1;50
23;1;50
24;1;50
25;1;50
26;1;50
27;1;50
28;1;50
29;1;50
30;1;50
31;1;50
32;1;50
33;1;50
34;1;50
35;1;50
36;1;50
37;1;50
38;1;50
39;1;50
40;1;50
41;1;50
42;1;50
43;1;50
44;1;50
45;1;50
46;1;50
47;1;50
48;1;50
49;1;50
50;1;50
51;1;50
52;1;50
53;1;50
54;1;50
55;1;50
56;1;50
57;1;50
58;1;50
59;1;50
60;1;50
61;1;50
62;1;50
63;1;50
64;1;50
65;1;50
66;1;50
67;1;50
68;1;50
69;1;50
70;1;50
71;1;50
72;1;50
73;1;50
74;1;50
75;1;50
76;1;50
77;1;50
78;1;50
79;1;50
80;1;50
81;1;50
82;1;50
83;1;50
84;1;50
85;1;50
86;1;50
87;1;50
88;1;50
89;1;50
90;1;50
91;1;50
92;1;50
93;1;50
94;1;50
95;1;50
96;1;50
97;1;50
98;1;50
99;1;50
100;1;50
101;1;50
102;1;50
103;1;50
104;1;50
105;1;50
106;1;50
107;1;50
108;1;50
109;1;50
110;1;50
111;1;50
112;1;50
113;1;50
114;1;50
115;1;50
116;1;50
117;1;50
118;1;50
119;1;50
120;1;50
121;1;50
122;1;50
123;1;50
124;1;50
125;1;50
126;1;50
127;1;50
128;1;50
129;1;50
130;1;50
131;1;50
132;1;50
133;1;50
134;1;50
135;1;50
136;1;50
137;1;50
138;1;50
139;1;50
140;1;50
141;1;50
142;1;50
143;1;50
144;1;50
145;1;50
146;1;50
147;1;50
148;1;50
149;1;50
150;1;50
151;1;50
152;1;50
153;1;50
