2;2,5;50
3;5;50
4;5;50
5;5;50
6;5;50
7;5;50
8;5;50
9;5;50
10;5;50
11;5;50
12;5;50
13;5;50
14;5;50
15;5;50
16;5;50
17;5;50
18;5;50
19;5;50
20;5;50
21;5;50
22;5;50
23;5;50
24;5;50
25;5;50
26;5;50
27;5;50
28;5;50
29;5;50
30;5;50
31;5;50
32;5;50
33;5;50
34;5;50
35;5;50
36;5;50
37;5;50
38;5;50
39;5;50
40;5;50
41;5;50
42;5;50
43;5;50
44;5;50
45;5;50
46;5;50
47;5;50
48;5;50
49;5;50
50;5;50
51;5;50
52;5;50
53;5;50
54;5;50
55;5;50
56;5;50
57;5;50
58;5;50
59;5;50
60;5;50
61;5;50
62;5;50
63;5;50
64;5;50
65;5;50
66;5;50
67;5;50
68;5;50
69;5;50
70;5;50
71;5;50
72;5;50
73;5;50
74;5;50
75;5;50
76;5;50
77;5;50
78;5;50
79;5;50
80;5;50
81;5;50
82;5;50
83;5;50
84;5;50
85;5;50
86;5;50
87;5;50
88;5;50
89;5;50
90;5;50
91;5;50
92;5;50
93;5;50
94;5;50
95;5;50
96;5;50
97;5;50
98;5;50
99;5;50
100;5;50
101;5;50
102;5;50
103;5;50
104;5;50
105;5;50
106;5;50
107;5;50
108;5;50
109;5;50
110;5;50
111;5;50
112;5;50
113;5;50
114;5;50
115;5;50
116;5;50
117;5;50
118;5;50
119;5;50
120;5;50
121;5;50
122;5;50
123;5;50
124;5;50
125;5;50
126;5;50
127;5;50
128;5;50
129;5;50
130;5;50
131;5;50
132;5;50
133;5;50
134;5;50
135;5;50
136;5;50
137;5;50
138;5;50
139;5;50
140;5;50
141;5;50
142;5;50
143;5;50
144;5;50
145;5;50
146;5;50
147;5;50
148;5;50
149;5;50
150;5;50
151;5;50
152;5;50
153;5;50
154;5;50
155;5;50
156;5;50
157;5;50
158;5;50
159;5;50
160;5;50
161;5;50
162;5;50
163;5;50
164;5;50
165;5;50
166;5;50
167;5;50
168;5;50
169;5;50
170;5;50
171;5;50
172;5;50
173;5;50
174;5;50
175;5;50
176;5;50
177;5;50
178;5;50
179;5;50
