402;13294.23;50;1.40;1;1
403;14027.37;50;1.33;1;1
404;13343.11;50;1.40;1;1
405;14027.37;50;1.33;1;1
406;13294.23;50;1.40;1;1
407;14027.37;50;1.33;1;1
408;13294.23;50;1.40;1;1
409;14027.37;50;1.33;1;1
410;13343.11;50;1.40;1;1
411;14076.25;50;1.33;1;1
412;13294.23;50;1.41;1;1
413;14027.37;50;1.33;1;1
414;13343.11;50;1.40;1;1
415;14027.37;50;1.33;1;1
416;13343.11;50;1.40;1;1
417;14076.25;50;1.33;1;1
418;13343.11;50;1.41;1;1
419;14076.25;50;1.33;1;1
420;13391.98;50;1.41;1;1
421;14027.37;50;1.34;1;1
422;13343.11;50;1.40;1;1
423;14076.25;50;1.33;1;1
424;13391.98;50;1.41;1;1
425;14076.25;50;1.34;1;1
426;13440.86;50;1.41;1;1
427;13978.49;50;1.34;1;1
428;13440.86;50;1.40;1;1
429;14027.37;50;1.34;1;1
430;13440.86;50;1.40;1;1
431;14027.37;50;1.34;1;1
432;13440.86;50;1.40;1;1
433;14027.37;50;1.34;1;1
434;13440.86;50;1.40;1;1
435;14027.37;50;1.34;1;1
436;13489.74;50;1.40;1;1
437;14076.25;50;1.35;1;1
438;13538.61;50;1.41;1;1
439;14027.37;50;1.35;1;1
440;13489.74;50;1.40;1;1
441;14076.25;50;1.35;1;1
442;13538.61;50;1.41;1;1
443;14027.37;50;1.35;1;1
444;13636.36;50;1.40;1;1
445;13978.49;50;1.36;1;1
446;13636.36;50;1.40;1;1
447;13978.49;50;1.36;1;1
448;13636.36;50;1.40;1;1
449;13929.62;50;1.36;1;1
450;13587.49;50;1.39;1;1
451;13929.62;50;1.36;1;1
452;13685.24;50;1.39;1;1
453;13978.49;50;1.37;1;1
454;13685.24;50;1.40;1;1
455;13978.49;50;1.37;1;1
456;13734.12;50;1.40;1;1
457;13929.62;50;1.37;1;1
458;13734.12;50;1.39;1;1
459;13929.62;50;1.37;1;1
460;13587.49;50;1.39;1;1
461;14076.25;50;1.36;1;1
462;13636.36;50;1.41;1;1
463;13978.49;50;1.36;1;1
464;13538.61;50;1.40;1;1
465;14027.37;50;1.35;1;1
466;13538.61;50;1.40;1;1
467;14125.12;50;1.35;1;1
468;13538.61;50;1.41;1;1
469;14125.12;50;1.35;1;1
470;13489.74;50;1.41;1;1
471;14125.12;50;1.35;1;1
472;13489.74;50;1.41;1;1
473;14174.00;50;1.35;1;1
474;13440.86;50;1.42;1;1
475;14125.12;50;1.34;1;1
476;13440.86;50;1.41;1;1
477;14174.00;50;1.34;1;1
478;13489.74;50;1.42;1;1
479;14174.00;50;1.35;1;1
480;13440.86;50;1.42;1;1
481;14174.00;50;1.34;1;1
482;13440.86;50;1.42;1;1
483;14125.12;50;1.34;1;1
484;13391.98;50;1.41;1;1
485;14076.25;50;1.34;1;1
486;13440.86;50;1.41;1;1
487;14125.12;50;1.34;1;1
488;13391.98;50;1.41;1;1
